job_title,experience_level,salary_in_usd,salary_currency,work_setting,employee_residence
Data Scientist,Senior,139000,USD,In-person,United States
Data Scientist,Senior,139000,USD,Remote,United States
Data Scientist,Senior,139000,USD,Remote,United States
Data Scientist,Senior,139500,USD,In-person,United States
Data Scientist,Senior,139500,USD,In-person,United States
Data Scientist,Senior,139500,USD,In-person,United States
Data Scientist,Senior,139500,USD,In-person,United States
Data Scientist,Senior,139500,USD,Remote,United States
Data Scientist,Senior,140000,USD,In-person,United States
Data Scientist,Senior,140000,USD,In-person,United States
Data Scientist,Senior,140000,USD,In-person,United States
Data Scientist,Senior,140000,USD,In-person,United States
Data Scientist,Senior,140000,USD,In-person,United States
Data Scientist,Senior,140000,USD,In-person,United States
Data Scientist,Senior,140000,USD,In-person,United States
Data Scientist,Senior,140000,USD,In-person,United States
Data Scientist,Senior,140000,USD,In-person,United States
Data Scientist,Senior,140000,USD,In-person,United States
Data Scientist,Senior,140000,USD,In-person,United States
Data Scientist,Senior,140000,USD,In-person,United States
Data Scientist,Senior,140000,USD,In-person,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140000,USD,Remote,United States
Data Scientist,Senior,140100,USD,In-person,United States
Data Scientist,Senior,140250,USD,Remote,United States
Data Scientist,Senior,140400,USD,In-person,United States
Data Scientist,Senior,140400,USD,In-person,United States
Data Scientist,Senior,140400,USD,In-person,United States
Data Scientist,Senior,140700,USD,In-person,United States
Data Scientist,Senior,140800,USD,In-person,United States
Data Scientist,Senior,141000,USD,In-person,United States
Data Scientist,Senior,141000,USD,Remote,United States
Data Scientist,Senior,141525,USD,In-person,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,141525,USD,Remote,United States
Data Scientist,Senior,142000,USD,In-person,United States
Data Scientist,Senior,142000,USD,In-person,United States
Data Scientist,Senior,143100,USD,In-person,Canada
Data Scientist,Senior,143250,USD,In-person,United States
Data Scientist,Senior,143750,USD,In-person,United States
Data Scientist,Senior,144000,USD,In-person,United States
Data Scientist,Senior,144000,USD,In-person,United States
Data Scientist,Senior,144000,USD,In-person,United States
Data Scientist,Senior,144000,USD,Remote,United States
Data Scientist,Senior,144000,USD,Remote,United States
Data Scientist,Senior,144500,USD,In-person,United States
Data Scientist,Senior,144540,USD,Remote,United States
Data Scientist,Senior,145000,USD,In-person,United States
Data Scientist,Senior,145000,USD,Remote,United States
Data Scientist,Senior,145000,USD,Remote,United States
Data Scientist,Senior,145000,USD,Remote,United States
Data Scientist,Senior,145000,USD,Remote,United States
Data Scientist,Senior,145000,USD,Remote,United States
Data Scientist,Senior,145000,USD,Remote,United States
Data Scientist,Senior,145000,USD,Remote,United States
Data Scientist,Senior,145000,USD,Remote,United States
Data Scientist,Senior,145000,USD,Remote,United States
Data Scientist,Senior,145000,USD,Remote,United States
Data Scientist,Senior,145900,USD,In-person,United States
Data Scientist,Senior,146000,USD,In-person,United States
Data Scientist,Senior,146000,USD,In-person,United States
Data Scientist,Senior,146000,USD,Remote,United States
Data Scientist,Senior,146000,USD,Remote,United States
Data Scientist,Senior,146000,USD,Remote,United States
Data Scientist,Senior,147000,USD,In-person,United States
Data Scientist,Senior,147100,USD,In-person,United States
Data Scientist,Senior,147100,USD,In-person,United States
Data Scientist,Senior,147400,USD,In-person,United States
Data Scientist,Senior,147500,USD,Remote,United States
Data Scientist,Senior,148000,USD,Remote,United States
Data Scientist,Senior,148000,USD,Remote,United States
Data Scientist,Senior,148750,USD,In-person,United States
Data Scientist,Senior,148800,USD,In-person,United States
Data Scientist,Senior,149076,USD,In-person,United States
Data Scientist,Senior,149850,USD,In-person,United States
Data Scientist,Senior,150000,USD,In-person,United States
Data Scientist,Senior,150000,USD,In-person,United States
Data Scientist,Senior,150000,USD,In-person,United States
Data Scientist,Senior,150000,USD,In-person,United States
Data Scientist,Senior,150000,USD,In-person,United States
Data Scientist,Senior,150000,USD,In-person,United States
Data Scientist,Senior,150000,USD,In-person,United States
Data Scientist,Senior,150000,USD,In-person,United States
Data Scientist,Senior,150000,USD,Remote,United States
Data Scientist,Senior,150000,USD,Remote,United States
Data Scientist,Senior,150000,USD,Remote,United States
Data Scientist,Senior,150000,USD,Remote,United States
Data Scientist,Senior,150000,USD,Remote,United States
Data Scientist,Senior,150000,USD,Remote,United States
Data Scientist,Senior,150000,USD,Remote,United States
Data Scientist,Senior,150120,USD,Remote,United States
Data Scientist,Senior,150200,USD,In-person,United States
Data Scientist,Senior,150931,USD,In-person,United States
Data Scientist,Senior,151000,USD,Remote,United States
Data Scientist,Senior,151300,USD,Remote,United States
Data Scientist,Senior,152000,USD,In-person,United States
Data Scientist,Senior,152000,USD,In-person,United States
Data Scientist,Senior,152000,USD,In-person,United States
Data Scientist,Senior,153000,USD,In-person,United States
Data Scientist,Senior,153000,USD,Remote,Canada
Data Scientist,Senior,153000,USD,Remote,United States
Data Scientist,Senior,153000,USD,Remote,United States
Data Scientist,Senior,153000,USD,Remote,United States
Data Scientist,Senior,153000,USD,Remote,United States
Data Scientist,Senior,153300,USD,In-person,United States
Data Scientist,Senior,153400,USD,In-person,United States
Data Scientist,Senior,153600,USD,In-person,United States
Data Scientist,Senior,153600,USD,In-person,United States
Data Scientist,Senior,153600,USD,In-person,United States
Data Scientist,Senior,153600,USD,In-person,United States
Data Scientist,Senior,153600,USD,In-person,United States
Data Scientist,Senior,153600,USD,Remote,United States
Data Scientist,Senior,154000,USD,In-person,United States
Data Scientist,Senior,154000,USD,Remote,United States
Data Scientist,Senior,154000,USD,Remote,United States
Data Scientist,Senior,154600,USD,In-person,United States
Data Scientist,Senior,154600,USD,Remote,United States
Data Scientist,Senior,154700,USD,In-person,United States
Data Scientist,Senior,155000,USD,In-person,Canada
Data Scientist,Senior,155000,USD,In-person,United States
Data Scientist,Senior,155000,USD,In-person,United States
Data Scientist,Senior,155000,USD,In-person,United States
Data Scientist,Senior,155000,USD,In-person,United States
Data Scientist,Senior,155000,USD,In-person,United States
Data Scientist,Senior,155000,USD,Remote,United States
Data Scientist,Senior,155000,USD,Remote,United States
Data Scientist,Senior,155000,USD,Remote,United States
Data Scientist,Senior,155000,USD,Remote,United States
Data Scientist,Senior,155000,USD,Remote,United States
Data Scientist,Senior,155500,USD,In-person,United States
Data Scientist,Senior,156000,USD,Remote,Canada
Data Scientist,Senior,156000,USD,Remote,Canada
Data Scientist,Senior,156000,USD,Remote,Canada
Data Scientist,Senior,156100,USD,In-person,Canada
Data Scientist,Senior,156400,USD,In-person,United States
Data Scientist,Senior,156400,USD,In-person,United States
Data Scientist,Senior,156400,USD,In-person,United States
Data Scientist,Senior,156400,USD,In-person,United States
Data Scientist,Senior,156400,USD,In-person,United States
Data Scientist,Senior,156400,USD,In-person,United States
Data Scientist,Senior,156400,USD,In-person,United States
Data Scientist,Senior,156400,USD,In-person,United States
Data Scientist,Senior,156400,USD,In-person,United States
Data Scientist,Senior,156400,USD,Remote,United States
Data Scientist,Senior,156400,USD,Remote,United States
Data Scientist,Senior,156400,USD,Remote,United States
Data Scientist,Senior,156400,USD,Remote,United States
Data Scientist,Senior,156560,USD,In-person,United States
Data Scientist,Senior,156600,USD,Remote,United States
Data Scientist,Senior,157000,USD,In-person,Canada
Data Scientist,Senior,157000,USD,Remote,United States
Data Scientist,Senior,157750,USD,Remote,United States
Data Scientist,Senior,158400,USD,In-person,United States
Data Scientist,Senior,158500,USD,Remote,Canada
Data Scientist,Senior,158677,USD,Remote,United States
Data Scientist,Senior,159000,USD,In-person,United States
Data Scientist,Senior,159000,USD,In-person,United States
Data Scientist,Senior,159200,USD,Remote,United States
Data Scientist,Senior,159300,USD,In-person,United States
Data Scientist,Senior,159300,USD,In-person,United States
Data Scientist,Senior,159375,USD,Remote,United States
Data Scientist,Senior,159408,USD,Remote,United States
Data Scientist,Senior,159699,USD,In-person,United States
Data Scientist,Senior,159832,USD,In-person,United States
Data Scientist,Senior,159832,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,In-person,United States
Data Scientist,Senior,160000,USD,Remote,United States
Data Scientist,Senior,160000,USD,Remote,United States
Data Scientist,Senior,160000,USD,Remote,United States
Data Scientist,Senior,160000,USD,Remote,United States
Data Scientist,Senior,160000,USD,Remote,United States
Data Scientist,Senior,160000,USD,Remote,United States
Data Scientist,Senior,160000,USD,Remote,United States
Data Scientist,Senior,160000,USD,Remote,United States
Data Scientist,Senior,160000,USD,Remote,United States
Data Scientist,Senior,160000,USD,Remote,United States
Data Scientist,Senior,160000,USD,Remote,United States
Data Scientist,Senior,160000,USD,Remote,United States
Data Scientist,Senior,160000,USD,Remote,United States
Data Scientist,Senior,161000,USD,Remote,United States
Data Scientist,Senior,161500,USD,Remote,United States
Data Scientist,Senior,161900,USD,In-person,United States
Data Scientist,Senior,161900,USD,In-person,United States
Data Scientist,Senior,162000,USD,In-person,United States
Data Scientist,Senior,162000,USD,In-person,United States
Data Scientist,Senior,162000,USD,In-person,United States
Data Scientist,Senior,162000,USD,In-person,United States
Data Scientist,Senior,162000,USD,Remote,United States
Data Scientist,Senior,162000,USD,Remote,United States
Data Scientist,Senior,162500,USD,In-person,United States
Data Scientist,Senior,162500,USD,In-person,United States
Data Scientist,Senior,164000,USD,In-person,United States
Data Scientist,Senior,164000,USD,In-person,United States
Data Scientist,Senior,164000,USD,In-person,United States
Data Scientist,Senior,164000,USD,In-person,United States
Data Scientist,Senior,164000,USD,Remote,United States
Data Scientist,Senior,164000,USD,Remote,United States
Data Scientist,Senior,164000,USD,Remote,United States
Data Scientist,Senior,164000,USD,Remote,United States
Data Scientist,Senior,165000,USD,In-person,United States
Data Scientist,Senior,165000,USD,In-person,United States
Data Scientist,Senior,165000,USD,In-person,United States
Data Scientist,Senior,165000,USD,In-person,United States
Data Scientist,Senior,165000,USD,In-person,United States
Data Scientist,Senior,165000,USD,In-person,United States
Data Scientist,Senior,165000,USD,In-person,United States
Data Scientist,Senior,165000,USD,In-person,United States
Data Scientist,Senior,165000,USD,In-person,United States
Data Scientist,Senior,165000,USD,In-person,United States
Data Scientist,Senior,165000,USD,Remote,United States
Data Scientist,Senior,165000,USD,Remote,United States
Data Scientist,Senior,165000,USD,Remote,United States
Data Scientist,Senior,165220,USD,Remote,United States
Data Scientist,Senior,166500,USD,Remote,United States
Data Scientist,Senior,166500,USD,Remote,United States
Data Scientist,Senior,167000,USD,In-person,United States
Data Scientist,Senior,167000,USD,Remote,United States
